Protein.Group	detect_study	detect_internal	detect_plate_qc
Q8IW45	0.951351351351351	1	1
Q8IW75	0.0108108108108108	0	0
Q8IWA4	0.691891891891892	1	1
Q8IWA5-3	0.972972972972973	1	1
Q8IWB7	0.924324324324324	1	1
Q8IWB9	0.654054054054054	1	1
Q8IWC1;Q8IWC1-2	0.432432432432432	1	0.777777777777778
Q8IWE2;Q8IWE2-2	0.535135135135135	0.888888888888889	0.666666666666667
Q8IWE4	0.254054054054054	1	0.555555555555556
Q8IWF6	0.681081081081081	1	1
Q8IWJ2	0.6	1	1
Q8IWR0	0.4	1	0.888888888888889
Q8IWT0	0.194594594594595	1	0.111111111111111
Q8IWT6	0.664864864864865	1	1
Q8IWU5	0.4	0.111111111111111	0.444444444444444
Q8IWV2	0.275675675675676	1	0.111111111111111
Q8IWV7	0.783783783783784	1	1
Q8IWV8;Q8IWV8-4	0.47027027027027	1	1
Q8IWW6;Q8IWW6-2;Q8IWW6-3;Q8IWW6-4	0.237837837837838	0.777777777777778	0.777777777777778
Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6	0.259459459459459	1	0.777777777777778
Q8IX04;Q8IX04-2;Q8IX04-3;Q8IX04-6	0.227027027027027	0.888888888888889	0.333333333333333
Q8IX07	0.394594594594595	1	0.888888888888889
Q8IX19	0.432432432432432	1	0.888888888888889
Q8IXB1	0.686486486486487	1	1
Q8IXI1	0.778378378378378	1	1
Q8IXI2-5;Q8IXI2-7	0.72972972972973	1	1
Q8IXJ6	0.718918918918919	1	1
Q8IXK2	0.410810810810811	1	0.888888888888889
Q8IXL7;Q8IXL7-2	0.356756756756757	1	0.888888888888889
Q8IXM3	0.151351351351351	0.555555555555556	0.222222222222222
Q8IXQ6;Q8IXQ6-2	0.691891891891892	1	1
Q8IXS8	0.508108108108108	1	1
Q8IY17;Q8IY17-3	0.945945945945946	1	1
Q8IY21	0.610810810810811	1	1
Q8IY22	0.951351351351351	1	1
Q8IY26	0.481081081081081	1	1
Q8IY33	0.924324324324324	1	1
Q8IY47	0.210810810810811	1	0.666666666666667
Q8IY63;Q8IY63-2	0.362162162162162	1	0.888888888888889
Q8IY92;Q8IY92-2	0.632432432432433	1	1
Q8IY95;Q8IY95-2	0.291891891891892	1	0.555555555555556
Q8IYB5-2;Q8IYB5-3	0.87027027027027	1	1
Q8IYB7	0.405405405405405	1	0.888888888888889
Q8IYD1	0.475675675675676	1	1
Q8IYE1	0.394594594594595	0.555555555555556	0.444444444444444
Q8IYH5;Q8IYH5-2	0.308108108108108	0.333333333333333	0.222222222222222
Q8IYI6	0.843243243243243	1	1
Q8IYJ2	0.443243243243243	1	0.888888888888889
Q8IYS2-2	0.248648648648649	0.888888888888889	0.444444444444444
Q8IYT4;Q8IYT4-2	0.0918918918918919	0	0
Q8IYU2	0.286486486486487	1	0.888888888888889
Q8IYU8	0.556756756756757	1	1
Q8IYW2	0.85945945945946	0.888888888888889	0.777777777777778
Q8IZ07	0.572972972972973	1	1
Q8IZ21;Q8IZ21-2;Q8IZ21-3	0.194594594594595	0.888888888888889	0.444444444444444
Q8IZ52	0.118918918918919	0.777777777777778	0
Q8IZ81	0.8	1	1
Q8IZ83	0.994594594594595	1	1
Q8IZD0;Q8IZD0-2	0.664864864864865	1	1
Q8IZE3-2	0.313513513513514	0.888888888888889	0.777777777777778
Q8IZF2;Q8IZF2-2	0.562162162162162	0.555555555555556	0.444444444444444
Q8IZH2;Q8IZH2-2	0.745945945945946	1	1
Q8IZP0;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-9	0.983783783783784	1	1
Q8IZQ1	0.210810810810811	0.888888888888889	0.444444444444444
Q8IZY2	0.243243243243243	1	0.777777777777778
Q8N0U8	0.637837837837838	1	1
Q8N0X7	0.481081081081081	1	1
Q8N0Z6	0.65945945945946	1	1
Q8N122	0.67027027027027	1	1
Q8N128	0.983783783783784	1	1
Q8N129	0.108108108108108	0.333333333333333	0.111111111111111
Q8N131;Q8N131-2	0.767567567567568	1	1
Q8N138;Q8N138-4	0.713513513513514	1	1
Q8N183	0.291891891891892	1	0.555555555555556
Q8N1A6	0.318918918918919	1	0.777777777777778
Q8N1B4	0.745945945945946	1	1
Q8N1F7	0.913513513513514	1	1
Q8N1F8	0.237837837837838	1	0.888888888888889
Q8N1G4	0.983783783783784	1	1
Q8N1N4	0.913513513513514	0.888888888888889	0.888888888888889
Q8N1Q1	0.783783783783784	1	1
Q8N1S5;Q8N1S5-2	0.410810810810811	1	1
Q8N257	0.740540540540541	0.888888888888889	1
Q8N2A8	0.372972972972973	0.444444444444444	0.555555555555556
Q8N2F6;Q8N2F6-2;Q8N2F6-3;Q8N2F6-4	0.578378378378378	1	1
Q8N2G8;Q8N2G8-3	0.783783783783784	1	1
Q8N2H4	0.367567567567568	1	0.888888888888889
Q8N2K0;Q8N2K0-2	0.691891891891892	1	1
Q8N2S1-2	0.708108108108108	1	0.888888888888889
Q8N2U9	0.372972972972973	1	0.888888888888889
Q8N335	0.8	1	1
Q8N386	0.686486486486487	0.333333333333333	0.666666666666667
Q8N392	1	1	1
Q8N3C0	1	1	1
Q8N3D4	0.972972972972973	1	1
Q8N3F0;Q8N3F0-2	0.502702702702703	1	1
Q8N3F8	0.427027027027027	1	1
Q8N3P4;Q8N3P4-3	0.718918918918919	1	1
Q8N3R9;Q8N3R9-2	0.967567567567568	1	1
Q8N3S3-7	0.210810810810811	1	0.555555555555556
Q8N474	0.410810810810811	0.111111111111111	0.333333333333333
Q8N490-3	0.935135135135135	1	1
Q8N4A0	0.237837837837838	1	0.666666666666667
Q8N4C8	0.821621621621622	1	1
Q8N4H5	0.416216216216216	1	1
Q8N4L2	0.8	1	1
Q8N4Q0	0.205405405405405	1	0.444444444444444
Q8N4T8-2	0.0756756756756757	0.666666666666667	0.111111111111111
Q8N4V1	0.340540540540541	1	0.888888888888889
Q8N511	0.362162162162162	0.888888888888889	0.888888888888889
Q8N556;Q8N556-2	0.551351351351351	1	1
Q8N573;Q8N573-8	0.648648648648649	1	1
Q8N5C1	0.405405405405405	1	1
Q8N5C8;Q8N5C8-2	0.286486486486487	1	0.888888888888889
Q8N5G0;Q8N5G0-2	0.610810810810811	1	1
Q8N5G2	0.124324324324324	0.777777777777778	0.111111111111111
Q8N5H3;Q8N5H3-1	0.421621621621622	1	1
Q8N5I2	0.562162162162162	1	1
Q8N5I4	0.194594594594595	1	0.555555555555556
Q8N5J2	0.902702702702703	1	1
Q8N5K1	0.989189189189189	1	1
Q8N5M4	0.502702702702703	1	0.888888888888889
Q8N5M9	0.691891891891892	1	1
Q8N5N7	0.0324324324324324	0.222222222222222	0
Q8N5W9	0.45945945945946	1	1
Q8N653	0.383783783783784	1	1
Q8N668;Q8N668-2	0.318918918918919	1	0.777777777777778
Q8N697	0.405405405405405	1	0.888888888888889
Q8N699	1	1	1
Q8N6H7	0.821621621621622	1	1
Q8N6M0	0.405405405405405	1	1
Q8N6M3	0.232432432432432	0.555555555555556	0.333333333333333
Q8N6R0;Q8N6R0-3	0.151351351351351	0.777777777777778	0.333333333333333
Q8N6T3	0.778378378378378	1	1
Q8N6Y2;Q8N6Y2-2	0.248648648648649	0.777777777777778	0.444444444444444
Q8N755;Q8N755-2	0.12972972972973	0.555555555555556	0.111111111111111
Q8N766;Q8N766-2;Q8N766-3	0.875675675675676	1	1
Q8N7R7;Q8N7R7-3	0.183783783783784	0.555555555555556	0.666666666666667
Q8N8J7	0.475675675675676	1	0.888888888888889
Q8N8S7	0.243243243243243	1	0.555555555555556
Q8N8V2	0.140540540540541	0.777777777777778	0.444444444444444
Q8N960;Q8N960-2	0.0540540540540541	0.444444444444444	0.333333333333333
Q8N983;Q8N983-2;Q8N983-3;Q8N983-4;Q8N983-6;Q8N983-7	0.243243243243243	0.888888888888889	0.666666666666667
Q8N9B5;Q8N9B5-2	0.254054054054054	0.666666666666667	0.333333333333333
Q8N9F7	0.52972972972973	1	1
Q8N9M5	0.232432432432432	1	0.666666666666667
Q8N9N2-2	0.281081081081081	1	0.888888888888889
Q8N9N7	0.962162162162162	1	1
Q8N9R8-2	0.324324324324324	1	0.666666666666667
Q8N9U0	0.967567567567568	1	1
Q8NA56	0.167567567567568	0.555555555555556	0.444444444444444
Q8NAA5	0.454054054054054	1	0.777777777777778
Q8NAT1	0.259459459459459	1	0.666666666666667
Q8NB16	0.610810810810811	1	1
Q8NB25;Q8NB25-2;Q8NB25-3;Q8NB25-4	0.351351351351351	1	0.777777777777778
Q8NB37	0.708108108108108	1	1
Q8NB49-3	0.643243243243243	1	1
Q8NB90	0.378378378378378	1	0.888888888888889
Q8NBF2	0.902702702702703	1	1
Q8NBF6	0.6	1	1
Q8NBI2;Q8NBI2-2	0.118918918918919	0.444444444444444	0.222222222222222
Q8NBI5-2	0.843243243243243	1	1
Q8NBI6	0.297297297297297	1	0.888888888888889
Q8NBJ4	0.383783783783784	0.666666666666667	0.777777777777778
Q8NBJ5	0.762162162162162	1	1
Q8NBJ7	0.735135135135135	1	1
Q8NBK3;Q8NBK3-4;Q8NBK3-5	0.162162162162162	0.333333333333333	0.333333333333333
Q8NBL1	0.556756756756757	1	0.888888888888889
Q8NBM4	0.686486486486487	1	1
Q8NBM8	0.972972972972973	1	1
Q8NBN3	0.254054054054054	1	0.777777777777778
Q8NBN7	0.578378378378378	1	1
Q8NBP0	0.205405405405405	0.666666666666667	0.333333333333333
Q8NBP7	1	1	1
Q8NBQ5	0.92972972972973	1	1
Q8NBR6;Q8NBR6-2	0.335135135135135	1	0.888888888888889
Q8NBS9	1	1	1
Q8NBU5	0.67027027027027	1	1
Q8NBX0	0.994594594594595	1	1
Q8NBZ7;Q8NBZ7-2	0.589189189189189	1	1
Q8NC44	0.243243243243243	1	0.666666666666667
Q8NC51-3	0.827027027027027	1	1
Q8NC56	0.594594594594595	1	1
Q8NC96	0.243243243243243	1	0.444444444444444
Q8NCA5	0.518918918918919	1	1
Q8NCC3	0.243243243243243	1	0.444444444444444
Q8NCE2;Q8NCE2-2	0.578378378378378	1	1
Q8NCG7	0.767567567567568	1	1
Q8NCH0	0.8	1	0.888888888888889
Q8NCJ5	0.27027027027027	1	0.777777777777778
Q8NCM8;Q8NCM8-2	0.524324324324324	1	0.555555555555556
Q8NCN5	0.486486486486487	1	0.888888888888889
Q8NCW5	0.918918918918919	1	1
Q8ND04;Q8ND04-2	0.427027027027027	1	1
Q8ND24	0.556756756756757	1	1
Q8ND56;Q8ND56-2;Q8ND56-3	0.589189189189189	1	1
Q8ND76	0.751351351351351	1	1
Q8ND90	0.567567567567568	1	1
Q8NDA2	0.551351351351351	0.222222222222222	0.555555555555556
Q8NDA8	0.65945945945946	1	1
Q8NDB2	0.789189189189189	1	1
Q8NDH3;Q8NDH3-2	0.32972972972973	1	0.555555555555556
Q8NDI1-2;Q8NDI1-3	0.65945945945946	1	1
Q8NDX1;Q8NDX1-2	0.481081081081081	1	0.888888888888889
Q8NDZ4	0.751351351351351	1	1
Q8NE00	0.2	1	0.555555555555556
Q8NE01	0.967567567567568	1	1
Q8NE71	0.983783783783784	1	1
Q8NE86;Q8NE86-3	0.897297297297297	1	1
Q8NEB9	0.67027027027027	1	1
Q8NEN9	0.718918918918919	1	1
Q8NEP3;Q8NEP3-2;Q8NEP3-3	1	1	1
Q8NES3;Q8NES3-3	0.389189189189189	0.222222222222222	0.222222222222222
Q8NET6	0.172972972972973	0.222222222222222	0.222222222222222
Q8NEU8	0.972972972972973	1	1
Q8NEW0	0.589189189189189	1	1
Q8NEZ2	0.935135135135135	1	1
Q8NEZ5	0.291891891891892	1	0.666666666666667
Q8NF37	0.610810810810811	1	1
Q8NF50;Q8NF50-2	0.994594594594595	1	1
Q8NF91-4	0.372972972972973	1	0.888888888888889
Q8NFA0	0.183783783783784	0.888888888888889	0.333333333333333
Q8NFF5-2	0.454054054054054	1	1
Q8NFG4	0.237837837837838	1	0.555555555555556
Q8NFH3	0.210810810810811	1	0.555555555555556
Q8NFH8;Q8NFH8-4	0.951351351351351	1	1
Q8NFP9	0.189189189189189	1	0.333333333333333
Q8NFQ8	0.848648648648649	1	1
Q8NFU3	0.594594594594595	1	1
Q8NFV4	0.686486486486487	1	1
Q8NFW8	0.448648648648649	0.444444444444444	0.111111111111111
Q8NFY4-8	0.12972972972973	0.222222222222222	0.333333333333333
Q8NG06	0.945945945945946	1	1
Q8NG11	0.837837837837838	1	1
Q8NGY2	0.302702702702703	0.444444444444444	0.333333333333333
Q8NHG7	0.92972972972973	1	1
Q8NHG8	0.583783783783784	1	1
Q8NHH9;Q8NHH9-5	0.437837837837838	1	0.888888888888889
Q8NHM5;Q8NHM5-2;Q8NHM5-3;Q8NHM5-4	0.0972972972972973	0.333333333333333	0.333333333333333
Q8NHP6	0.762162162162162	1	1
Q8NHP8	0.27027027027027	1	0.777777777777778
Q8NHQ9	0.983783783783784	1	1
Q8NHU6	0.4	1	0.888888888888889
Q8NHV4;Q8NHV4-3	0.432432432432432	1	1
Q8NI08;Q8NI08-2	0.605405405405405	1	1
Q8NI22;Q8NI22-2;Q8NI22-3	0.313513513513514	1	0.555555555555556
Q8NI99	1	1	1
Q8TAA9;Q8TAA9-2	0.259459459459459	1	0.666666666666667
Q8TAC1	0.0864864864864865	0.222222222222222	0
Q8TAD4	0.432432432432432	1	0.888888888888889
Q8TAD7	0.102702702702703	0.777777777777778	0.333333333333333
Q8TAE8	0.210810810810811	1	0.444444444444444
Q8TAF3	0.45945945945946	1	0.888888888888889
Q8TAG9;Q8TAG9-2	0.681081081081081	1	1
Q8TAQ2	0.0594594594594595	0	0.111111111111111
Q8TAT6;Q8TAT6-2	0.864864864864865	1	1
Q8TAV4	0.0864864864864865	0.111111111111111	0
Q8TB03	0.497297297297297	1	1
Q8TB24	0.85945945945946	1	1
Q8TB36;Q8TB36-2	0.443243243243243	1	1
Q8TB40	0.443243243243243	1	1
Q8TB52	0.0648648648648649	0.555555555555556	0.222222222222222
Q8TB61-3	0.762162162162162	1	1
Q8TB72-3	0.443243243243243	1	1
Q8TB73	0.410810810810811	0.111111111111111	0.222222222222222
Q8TB96	0.502702702702703	1	1
Q8TBA6	0.610810810810811	1	1
Q8TBC4;Q8TBC4-2	0.821621621621622	1	1
Q8TBE9	0.183783783783784	0.777777777777778	0.111111111111111
Q8TBF2;Q8TBF2-3	0.724324324324324	1	1
Q8TBM8	0.178378378378378	0.555555555555556	0.444444444444444
Q8TBQ9	0.632432432432433	1	1
Q8TBR7;Q8TBR7-1	0.210810810810811	0.888888888888889	0.333333333333333
Q8TBX8	0.627027027027027	1	1
Q8TBZ3;Q8TBZ3-2	0.302702702702703	1	0.888888888888889
Q8TC05	0.713513513513514	1	1
Q8TC07-2	0.886486486486487	1	1
Q8TC12	1	1	1
Q8TC26	0.708108108108108	1	1
Q8TC44;Q8TC44-2	0.351351351351351	0.555555555555556	0.777777777777778
Q8TCA0;Q8TCA0-2;Q8TCA0-3	0.178378378378378	0.888888888888889	0.111111111111111
Q8TCD1	0.237837837837838	1	0.555555555555556
Q8TCD5	0.578378378378378	1	1
Q8TCE6;Q8TCE6-2	0.421621621621622	1	1
Q8TCF1;Q8TCF1-2	0.172972972972973	0.777777777777778	0.111111111111111
Q8TCG2	0.210810810810811	1	0.555555555555556
Q8TCJ2	0.951351351351351	1	1
Q8TCS8	0.610810810810811	1	1
Q8TCT9-5	0.843243243243243	1	1
Q8TCU4;Q8TCU4-2	0.848648648648649	1	0.888888888888889
Q8TCW9	0.281081081081081	1	0.666666666666667
Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5	0.248648648648649	1	0.777777777777778
Q8TD06	0.72972972972973	0.444444444444444	0.888888888888889
Q8TD08;Q8TD08-2;Q8TD08-3	0.686486486486487	1	1
Q8TD16	0.832432432432433	1	1
Q8TD19	0.978378378378378	1	1
Q8TD22	0.205405405405405	1	0.777777777777778
Q8TD43;Q8TD43-3	0.637837837837838	1	1
Q8TD55	0.994594594594595	1	1
Q8TDB6	0.621621621621622	1	1
Q8TDC3-2	0.783783783783784	1	1
Q8TDF6;Q8TDF6-2;Q8TDF6-5;Q8TDF6-9	0.0702702702702703	0.555555555555556	0.222222222222222
Q8TDH9	0.281081081081081	1	0.777777777777778
Q8TDL5	1	1	1
Q8TDM6;Q8TDM6-4	0.740540540540541	0.222222222222222	0.666666666666667
Q8TDN4	0.351351351351351	1	1
Q8TDQ7;Q8TDQ7-2	0.65945945945946	1	1
Q8TDW0	0.27027027027027	1	1
Q8TDW4;Q8TDW4-3;Q8TDW4-5;Q8TDW4-6;Q8TDW4-7	0.194594594594595	1	0.777777777777778
Q8TDX7	0.875675675675676	1	1
Q8TDY4;Q8TDY4-3	0.140540540540541	0.555555555555556	0
Q8TDZ2;Q8TDZ2-4	0.945945945945946	1	1
Q8TE02;Q8TE02-4	0.335135135135135	1	0.777777777777778
Q8TE73	0.87027027027027	1	1
Q8TE77	0.605405405405405	1	1
Q8TEA7;Q8TEA7-2	0.735135135135135	1	1
Q8TEA8	0.848648648648649	1	1
Q8TEB1;Q8TEB1-2	0.427027027027027	1	1
Q8TEB9	0.248648648648649	1	0.555555555555556
Q8TEJ3	0.756756756756757	0.888888888888889	0.555555555555556
Q8TEM1	0.0972972972972973	0.666666666666667	0.333333333333333
Q8TEP8	0.308108108108108	0.222222222222222	0.333333333333333
Q8TEQ0	0.691891891891892	1	1
Q8TEQ6	0.567567567567568	1	1
Q8TEQ8	0.205405405405405	1	0.666666666666667
Q8TER0;Q8TER0-5	1	1	1
Q8TEU7;Q8TEU7-3;Q8TEU7-4;Q8TEU7-5	0.275675675675676	1	0.777777777777778
Q8TEV9	0.367567567567568	1	0.888888888888889
Q8TEW0-9	0.27027027027027	1	0.666666666666667
Q8TEW0;Q8TEW0-2	0.789189189189189	1	1
Q8TEX9;Q8TEX9-2	0.264864864864865	1	0.666666666666667
Q8TF05;Q8TF05-2	0.351351351351351	1	0.888888888888889
Q8TF17;Q8TF17-5	0.47027027027027	1	1
Q8TF42	0.989189189189189	1	1
Q8TF46;Q8TF46-2;Q8TF46-4	0.189189189189189	0.444444444444444	0.444444444444444
Q8TF62	0.751351351351351	1	0.888888888888889
Q8TF64	0.778378378378378	1	1
Q8TF66;Q8TF66-2	0.0324324324324324	0	0
Q8TF72	1	1	1
Q8TF74	0.394594594594595	1	1
Q8WTS1	0.232432432432432	1	0.666666666666667
Q8WTW3	0.718918918918919	1	1
Q8WU76	0.745945945945946	1	1
Q8WU79	0.924324324324324	1	1
Q8WU90	0.4	1	0.888888888888889
Q8WUA7;Q8WUA7-4	0.518918918918919	1	1
Q8WUA8	1	1	1
Q8WUD1	0.556756756756757	1	1
Q8WUF8	0.216216216216216	0.888888888888889	0.222222222222222
Q8WUH2	0.367567567567568	1	0.888888888888889
Q8WUH6	0.616216216216216	1	1
Q8WUJ3	1	1	1
Q8WUM0	0.205405405405405	0.888888888888889	0.555555555555556
Q8WUM4	1	1	1
Q8WUW1;Q8WUW1-2	0.891891891891892	1	1
Q8WUX2	0.124324324324324	0.666666666666667	0.111111111111111
Q8WUX9	0.259459459459459	1	0.555555555555556
Q8WUY1	0.772972972972973	1	1
Q8WUY3;Q8WUY3-2;Q8WUY3-3;Q8WUY3-4	0.232432432432432	1	0.555555555555556
Q8WUY8	0.124324324324324	0.777777777777778	0.111111111111111
Q8WV92	0.210810810810811	1	0.444444444444444
Q8WV99	0.318918918918919	1	1
Q8WVC6	0.794594594594595	1	1
Q8WVJ2	0.318918918918919	1	0.666666666666667
Q8WVM8	0.989189189189189	1	1
Q8WVQ1;Q8WVQ1-3	0.627027027027027	1	0.888888888888889
Q8WVR3	0.475675675675676	1	1
Q8WVT3	0.794594594594595	1	1
Q8WVV4;Q8WVV4-1	0.767567567567568	1	1
Q8WVX3-2	0.45945945945946	0.666666666666667	0.666666666666667
Q8WVX9	0.383783783783784	1	1
Q8WW12	0.513513513513514	1	1
Q8WW22;Q8WW22-2;Q8WW22-3	0.32972972972973	1	0.555555555555556
Q8WW43;Q8WW43-2	0.189189189189189	0.666666666666667	0.222222222222222
Q8WW59	0.448648648648649	1	0.888888888888889
Q8WWA0	1	1	1
Q8WWA1;Q8WWA1-2	0.783783783783784	1	1
Q8WWC4	0.454054054054054	0.777777777777778	0.555555555555556
Q8WWH5	0.178378378378378	0.444444444444444	0.111111111111111
Q8WWI5	0.583783783783784	1	1
Q8WWM7-9	0.810810810810811	1	1
Q8WWW8;Q8WWW8-2	0.0486486486486487	0	0
Q8WWY8	0.194594594594595	0.777777777777778	0.222222222222222
Q8WWZ7	0.0324324324324324	0.222222222222222	0
Q8WWZ8	0.989189189189189	1	1
Q8WXE0	0.583783783783784	1	0.888888888888889
Q8WXE9;Q8WXE9-3	0.918918918918919	1	1
Q8WXF7;Q8WXF7-2	0.962162162162162	1	1
Q8WXG6-2;Q8WXG6-3	0.881081081081081	1	1
Q8WXG9	0.675675675675676	0.666666666666667	0.888888888888889
Q8WXI4-2	0.0486486486486487	0.111111111111111	0
Q8WXQ8	0.913513513513514	1	0.777777777777778
Q8WXX5	0.535135135135135	1	1
Q8WY22	0.264864864864865	1	0.666666666666667
Q8WYA0	0.183783783783784	0.333333333333333	0.222222222222222
Q8WYL5	0.589189189189189	1	1
Q8WYN0	0.248648648648649	1	0.555555555555556
Q8WZ42-12	1	1	1
Q8WZ75	0.313513513513514	0.444444444444444	0.111111111111111
Q8WZ82	0.232432432432432	1	0.777777777777778
Q8WZA0-2	0.864864864864865	1	1
Q8WZA1	0.654054054054054	0.888888888888889	1
Q8WZA9	0.724324324324324	1	1
Q92187	0.140540540540541	0.666666666666667	0.222222222222222
Q92496;Q92496-2	1	1	1
Q92499	0.989189189189189	1	1
Q92506	0.356756756756757	0.888888888888889	0.888888888888889
Q92508	0.794594594594595	1	1
Q92520	0.994594594594595	1	1
Q92521	0.291891891891892	1	0.777777777777778
Q92522	0.513513513513514	0.444444444444444	0.555555555555556
Q92526-2	0.481081081081081	0.111111111111111	0.222222222222222
Q92530	0.924324324324324	1	1
Q92538;Q92538-2;Q92538-3	0.805405405405405	1	1
Q92539	0.67027027027027	1	1
Q92540	0.340540540540541	1	0.777777777777778
Q92542;Q92542-2	0.264864864864865	0.888888888888889	0.333333333333333
Q92544	0.767567567567568	1	1
Q92546	0.167567567567568	0.888888888888889	0.555555555555556
Q92551	0.286486486486487	1	1
Q92552;Q92552-2	0.178378378378378	0.777777777777778	0.222222222222222
Q92556	0.983783783783784	1	1
Q92558	0.675675675675676	1	1
Q92562	0.372972972972973	1	1
Q92564;Q92564-3	0.243243243243243	1	0.444444444444444
Q92572	0.924324324324324	1	1
Q92574	0.372972972972973	1	1
Q92575	0.632432432432433	1	1
Q92581;Q92581-3	0.0810810810810811	0.333333333333333	0
Q92597;Q92597-2;Q92597-3	0.437837837837838	1	0.666666666666667
Q92598;Q92598-2	0.897297297297297	1	1
Q92600	0.627027027027027	1	1
Q92604	0.686486486486487	1	1
Q92608	0.945945945945946	1	1
Q92609;Q92609-2	0.85945945945946	1	1
Q92614;Q92614-4	0.989189189189189	1	1
Q92615	0.0648648648648649	0.222222222222222	0.111111111111111
Q92616	0.837837837837838	1	1
Q92619	1	1	1
Q92621	0.416216216216216	0.777777777777778	0.444444444444444
Q92622;Q92622-3	0.167567567567568	0.777777777777778	0.333333333333333
Q92625	0.805405405405405	1	1
Q92643	0.0918918918918919	0.444444444444444	0
Q92665	0.875675675675676	0.666666666666667	1
Q92685	0.221621621621622	1	0.666666666666667
Q92686	0.908108108108108	1	1
Q92688;Q92688-2	0.448648648648649	1	0.888888888888889
Q92692	0.956756756756757	1	1
Q92696	0.881081081081081	1	1
Q92734;Q92734-2	1	1	1
Q92736-2	0.313513513513514	0.111111111111111	0.111111111111111
Q92743	0.735135135135135	0.666666666666667	0.888888888888889
Q92747	0.918918918918919	1	1
Q92765	0.632432432432433	0.111111111111111	0.444444444444444
Q92766-2	0.0486486486486487	0	0
Q92783;Q92783-2	0.978378378378378	1	1
Q92784-2;Q92784-3;Q92784-5	0.0864864864864865	0.222222222222222	0.444444444444444
Q92796-3	0.518918918918919	1	1
Q92804;Q92804-2	0.956756756756757	1	1
Q92805	0.135135135135135	1	0
Q92820	0.989189189189189	1	1
Q92835;Q92835-2	0.967567567567568	1	1
Q92838;Q92838-3	0.432432432432432	0.333333333333333	0.222222222222222
Q92839	0.940540540540541	1	0.888888888888889
Q92841	0.913513513513514	1	1
Q92843-2	0.789189189189189	1	1
Q92844	0.497297297297297	1	0.888888888888889
Q92845;Q92845-2;Q92845-3;Q92845-4	0.167567567567568	0.888888888888889	0.333333333333333
Q92851;Q92851-2;Q92851-4;Q92851-5;Q92851-6	0.297297297297297	0.888888888888889	0.777777777777778
Q92854	0.72972972972973	1	1
Q92859;Q92859-2;Q92859-3;Q92859-4	0.318918918918919	0.444444444444444	0.222222222222222
Q92878;Q92878-2	0.194594594594595	0.777777777777778	0.222222222222222
Q92879;Q92879-2;Q92879-3;Q92879-4;Q92879-5;Q92879-6	0.2	1	0.555555555555556
Q92882	0.940540540540541	1	1
Q92888-3	0.92972972972973	1	1
Q92890;Q92890-1	0.881081081081081	1	1
Q92896-2;Q92896-3	0.502702702702703	1	1
Q92900-2	0.891891891891892	1	1
Q92902;Q92902-2	0.594594594594595	1	1
Q92905	0.908108108108108	1	1
Q92918;Q92918-2	0.389189189189189	1	0.666666666666667
Q92930	1	1	1
Q92934	0.52972972972973	1	1
Q92945	0.994594594594595	1	1
Q92947	0.45945945945946	1	0.888888888888889
Q92954-6	1	1	1
Q92963;Q92963-3	0.735135135135135	1	1
Q92968	0.248648648648649	1	0.666666666666667
Q92973;Q92973-2	0.967567567567568	1	1
Q92974;Q92974-2;Q92974-3	0.989189189189189	1	1
Q92990	0.810810810810811	1	1
Q92994	0.648648648648649	0.888888888888889	1
Q92997;Q92997-2	0.254054054054054	1	0.555555555555556
Q93008;Q93008-3	0.972972972972973	1	1
Q93009;Q93009-3	0.864864864864865	1	1
Q93015-2	0.275675675675676	1	0.555555555555556
Q93034	0.924324324324324	1	1
Q93045;Q93045-2	0.254054054054054	1	0.555555555555556
Q93050;Q93050-1;Q93050-3	0.935135135135135	1	1
Q93052	0.978378378378378	1	1
Q93070	0.562162162162162	0.444444444444444	0.666666666666667
Q93084	0.12972972972973	0.666666666666667	0.222222222222222
Q93084-1	1	1	1
Q93084-3	0.205405405405405	1	0.333333333333333
Q93096	0.864864864864865	1	1
Q93099	0.535135135135135	1	0.888888888888889
Q93100-4	0.8	1	1
Q969E2;Q969E2-2	0.886486486486487	1	1
Q969F9	0.237837837837838	1	0.666666666666667
Q969H8	0.508108108108108	1	0.888888888888889
Q969J3	0.816216216216216	1	1
Q969K3;Q969K3-2	0.189189189189189	0.777777777777778	0.666666666666667
Q969M1	0.027027027027027	0	0
Q969M3;Q969M3-3	0.681081081081081	1	1
Q969M7;Q969M7-6	0.421621621621622	1	0.888888888888889
Q969N2;Q969N2-5	0.140540540540541	0.555555555555556	0.444444444444444
Q969P0;Q969P0-3	0.545945945945946	1	0.888888888888889
Q969Q5	0.151351351351351	0.222222222222222	0.333333333333333
Q969R2;Q969R2-2	0.302702702702703	0.777777777777778	0.666666666666667
Q969S0;Q969S0-2;Q969S0-3	0.102702702702703	0.222222222222222	0.333333333333333
Q969S8;Q969S8-2	0.151351351351351	0.666666666666667	0.111111111111111
Q969T3	0.205405405405405	0.888888888888889	0.555555555555556
Q969T9	0.978378378378378	1	1
Q969U6	0.12972972972973	0.888888888888889	0.555555555555556
Q969U7;Q969U7-2	0.394594594594595	1	0.777777777777778
Q969V3;Q969V3-2	0.924324324324324	1	1
Q969V6	0.45945945945946	1	1
